Bus,p,q,v_mag_pu,v_mag_pu_set,v_ang,mismatch,time_s
19,-91.30546699096705,-18.0,0.9964386930389533,,0.27856777729655363,4.689582056016661e-13,9900.0
2,-31.60480174817316,40.83406051337592,1.0,,-0.0009961141972716456,5.497824417943775e-12,9900.0
20,-65.97768303606502,-13.0,0.9980487135610331,,0.2588742116853585,5.186961971048731e-13,9900.0
21,294.0,-52.67138945871123,1.0,,0.4483651737641832,2.1316282072803006e-13,9900.0
22,150.0,-29.520400245751517,1.0,,0.48956557037529613,6.394884621840902e-14,9900.0
23,200.0,-6.369992774966171,1.0,,0.2553096366275058,1.8474111129762605e-13,9900.0
24,0.0,0.0,0.9746427646590313,,0.3034766395942539,204.86886222305432,9900.0
25,0.15523347086590591,-0.051744373138538496,1.0,,-0.05032159029697474,7.089606679500093e-13,9900.0
3,-91.35383561562078,-19.0,0.9718386053581907,,0.12140089323870054,203.84620430665115,9900.0
4,-75.20574804323913,-15.0,0.9643238161113473,,-0.024416652655095183,1.3422152278508293e-11,9900.0
5,-72.32858558894858,-14.0,0.9879813806850729,,-0.0193334693877365,6.750155989720952e-12,9900.0
6,-69.1099752665746,-14.0,1.018954389973138,,-0.017953442227072156,5.7198690228688065e-12,9900.0
7,1.0992573299105075,29.46089468664672,1.0,,-0.0503229488476619,1.2544907304782076,9900.0
8,-86.16280440638596,-18.0,0.981316233775295,,-0.046121359294041986,86.16280440638596,9900.0
9,-178.37505651786037,-36.0,0.9710166526049816,,0.03798490828597505,170.0404025480058,9900.0
1,39.76667519674413,-123.11856859606974,1.0,,0.0,8.384404281969182e-13,10200.0
10,-101.78217005917475,-23.0,1.0050281649878459,,0.020617547544728058,214.73247428514142,10200.0
11,0.0,0.0,0.9905367247228998,,0.1354409535548469,249.27745453879987,10200.0
12,0.0,0.0,0.9895786914174349,,0.12434243954638531,223.1881025763376,10200.0
13,67.6062181724015,22.54126039829324,1.0,,0.16851846276438975,1.2221335055073723e-12,10200.0
14,-93.76755076967721,48.17473718049476,1.0,,0.2112472494223167,3.979039320256561e-13,10200.0
15,113.61068117863132,39.43838197645238,1.0,,0.41024672310215626,2.120259523508139e-11,10200.0
16,143.37491106373096,13.789511578031334,1.0,,0.3204083488081651,1.4210854715202004e-13,10200.0
17,0.0,0.0,0.9998594752153269,,0.39221693989738543,6.394884621840902e-13,10200.0
18,-20.95558036272422,3.1269188754580153,1.0,,0.41928685451221576,1.8474111129762605e-12,10200.0
19,-91.65846485447534,-18.0,0.9964336403401328,,0.27669801295941143,2.984279490192421e-13,10200.0
2,-31.769182674793512,41.166146147633775,1.0,,-0.0010138607377125773,1.050004527769488e-11,10200.0
20,-65.96646709832655,-13.0,0.9980475124781434,,0.25706467924523774,1.2931877790833823e-12,10200.0
21,294.0,-52.675246168961166,1.0,,0.44658634170739847,4.973799150320701e-13,10200.0
22,150.0,-29.517696492801406,1.0,,0.48777104786683956,5.684341886080802e-14,10200.0
23,200.0,-6.420856939933429,1.0,,0.2535316946780634,8.242295734817162e-13,10200.0
24,0.0,0.0,0.9747001618625626,,0.3019181217958874,204.5519927501588,10200.0
25,0.16157779911530173,-0.05385913944422459,1.0,,-0.05234718305404513,2.4362734052374435e-12,10200.0
3,-91.57804622200689,-19.0,0.9718782402351237,,0.12014532725148269,203.53262010525012,10200.0
4,-74.88840250549097,-15.0,0.9644110093103819,,-0.02489969037589194,1.3059775483270641e-11,10200.0
5,-72.14946022795104,-14.0,0.9879912013112347,,-0.019941498541873527,6.409095476556104e-12,10200.0
6,-69.33315333045492,-14.0,1.018947611765429,,-0.01919096871267683,4.995115432393504e-12,10200.0
7,0.8505691653761431,29.60822664039726,1.0,,-0.05234859712812822,1.0121468883280338,10200.0
8,-86.4902459183905,-18.0,0.9812674582914301,,-0.0479722370392742,86.4902459183905,10200.0
9,-177.95932460866848,-36.0,0.9710528211724465,,0.036722387815855406,168.96389578295776,10200.0
1,39.32855792668437,-122.93427472524115,1.0,,0.0,8.668621376273222e-13,10500.0
10,-101.6715283475275,-23.0,1.0050555617854804,,0.021128734454944682,214.89754644646735,10500.0
11,0.0,0.0,0.9905322288420859,,0.13598392193866685,249.4662051137188,10500.0
12,0.0,0.0,0.9895775094498892,,0.12484971941641608,223.29469878292107,10500.0
13,67.64459785826546,22.55235381932451,1.0,,0.16905645812504283,1.2931877790833823e-12,10500.0
14,-93.41677396284409,48.140973870998195,1.0,,0.21187575920935944,5.684341886080802e-14,10500.0
15,113.31345761609887,39.51202317991785,1.0,,0.4106373806168438,2.1657342585967854e-11,10500.0
16,143.3965233476008,13.726464370512243,1.0,,0.3209769888683191,8.526512829121202e-13,10500.0
17,0.0,0.0,0.9998613222247693,,0.39273409025784367,7.531752999057062e-13,10500.0
18,-20.872637572247612,3.0913743607001676,1.0,,0.4197801516148239,1.5063505998114124e-12,10500.0
19,-91.3496151860561,-18.0,0.9964380441295997,,0.27729435933174607,5.400124791776761e-13,10500.0
2,-31.78635891425347,41.18745206923774,1.0,,-0.0010117658098249933,2.659206188582175e-12,10500.0
20,-66.09417990745868,-13.0,0.9980476509971075,,0.25762327001866525,5.115907697472721e-13,10500.0
21,294.0,-52.66956089127264,1.0,,0.44704682296661913,8.242295734817162e-13,10500.0
22,150.0,-29.52140740559043,1.0,,0.48825377100145917,1.4210854715202004e-13,10500.0
23,200.0,-6.41333699272996,1.0,,0.2540835519007384,3.552713678800501e-14,10500.0
24,0.0,0.0,0.9746803549047753,,0.3022635937340675,204.6343898016528,10500.0
25,0.12608517673241068,-0.04202831496225733,1.0,,-0.05159807508093557,1.3626322292736859e-12,10500.0
3,-91.66276485870546,-19.0,0.9718555693084371,,0.12040898922818119,203.61414613583418,10500.0
4,-75.47031999886352,-15.0,0.9642949186726821,,-0.025042488871078926,1.3017142919125035e-11,10500.0
5,-72.2937647993763,-14.0,0.9879832265417724,,-0.019753275185955065,6.650680006714538e-12,10500.0
6,-68.98839929364277,-14.0,1.0190101292965672,,-0.018663314675858973,6.0254023992456496e-12,10500.0
7,0.8880690564339773,29.52855832243566,1.0,,-0.051599178535685526,1.01415418679133,10500.0
8,-86.19113157454787,-18.0,0.9813084715761965,,-0.04723540095902938,86.19113157454787,10500.0
9,-177.81517525384578,-36.0,0.9710440005481277,,0.03713366015692781,169.40629516286901,10500.0
1,41.85476955431545,-124.10045047114386,1.0,,0.0,8.384404281969182e-13,10800.0
10,-101.73899250369956,-23.0,1.0050373945106532,,0.0197246886382126,213.7288868950219,10800.0
11,0.0,0.0,0.9905703378488987,,0.1341304316110015,248.59207027467295,10800.0
12,0.0,0.0,0.9896153875606926,,0.12309379798382664,222.64624183800277,10800.0
13,67.59925052576031,22.358752897040066,1.0,,0.16717278002401514,9.947598300641403e-13,10800.0
14,-93.69351422651829,47.960468686354865,1.0,,0.20967543488609391,2.2737367544323206e-13,10800.0
15,112.94932648933818,39.20691816467654,1.0,,0.4082091267527772,2.000888343900442e-11,10800.0
16,142.89269580659266,13.688240164552177,1.0,,0.31855799944363833,5.684341886080802e-14,10800.0
17,0.0,0.0,0.9998642946061144,,0.39022399105336575,1.7763568394002505e-12,10800.0
18,-21.56626347873336,3.1578734319948385,1.0,,0.41721988534463833,7.389644451905042e-13,10800.0
19,-91.70706626979708,-18.0,0.996435626740244,,0.2749434565322623,7.105427357601002e-14,10800.0
2,-31.930200456080968,41.57734578813131,1.0,,-0.001032066294552613,8.665956841014122e-12,10800.0
20,-66.14738732347857,-13.0,0.9980473819861013,,0.25540240146265253,1.7763568394002505e-14,10800.0
21,294.0,-52.67384342149829,1.0,,0.4445325260286116,7.602807272633072e-13,10800.0
22,150.0,-29.52436032631985,1.0,,0.48574114423532466,8.526512829121202e-14,10800.0
23,200.0,-6.530895502410289,1.0,,0.25193916719778325,1.0089706847793423e-12,10800.0
24,0.0,0.0,0.9748161215431925,,0.3002102200090836,203.95122133734202,10800.0
25,0.12225856256571813,-0.040752781508341065,1.0,,-0.05347095720586315,3.9203640334051215e-12,10800.0
3,-91.44435671369446,-19.0,0.9719718619097186,,0.11901609596128412,202.93808711601298,10800.0
4,-75.32207479289204,-15.0,0.9643488666234303,,-0.02578206589697195,1.2519763004092965e-11,10800.0
5,-72.22529444799119,-14.0,0.9879904317499506,,-0.020412987864317826,6.302514066192089e-12,10800.0
6,-69.16101114197097,-14.0,1.019034482141607,,-0.019891261545642296,5.300648808770347e-12,10800.0
7,0.8235847274197567,29.60725163352169,1.0,,-0.053472027171388256,0.9458432463774132,10800.0
8,-86.5053907960946,-18.0,0.9812709384044184,,-0.04905246091111705,86.5053907960946,10800.0
9,-177.8720544228536,-36.0,0.9710746477982305,,0.03559143021842784,168.66336021561918,10800.0
1,41.867959983910566,-123.92238187728992,1.0,,0.0,8.100187187665142e-13,11100.0
10,-101.93352470791946,-23.0,1.0049722041811655,,0.019458560907862216,214.13860331224842,11100.0
11,0.0,0.0,0.9905353499193572,,0.13410501443778935,248.96410871047772,11100.0
12,0.0,0.0,0.9895766832847626,,0.12301861995670726,222.90384844972976,11100.0
13,67.46728519111161,22.546951707182387,1.0,,0.16712998808352994,9.094947017729282e-13,11100.0
14,-93.70898733712527,48.1245572151279,1.0,,0.20982205187499206,2.2737367544323206e-13,11100.0
15,112.90663852451436,39.37052999795077,1.0,,0.40865480679386085,2.0122570276726037e-11,11100.0
16,142.96792872166947,13.829221526693601,1.0,,0.3188751993801618,6.821210263296962e-13,11100.0
17,0.0,0.0,0.9998583641399639,,0.39071961562898694,2.0889956431346945e-12,11100.0
18,-20.511255130544015,3.0743842548230687,1.0,,0.4178108812818266,1.2505552149377763e-12,11100.0
19,-91.71680396883329,-18.0,0.9964321435217064,,0.27517224655738626,1.1368683772161603e-13,11100.0
2,-31.604307384501254,41.45179252663912,1.0,,-0.0010280935876224107,8.617995206350315e-12,11100.0
20,-66.1401782285905,-13.0,0.9980456137858214,,0.25555690566883305,1.8260948309034575e-12,11100.0
21,294.0,-52.67062883203472,1.0,,0.4450710516144529,1.7763568394002505e-13,11100.0
22,150.0,-29.517270743930034,1.0,,0.4862627956066646,8.526512829121202e-14,11100.0
23,200.0,-6.432211932119706,1.0,,0.25205255529076065,4.796163466380676e-13,11100.0
24,0.0,0.0,0.9747628702899627,,0.30052024078626544,204.1985526416333,11100.0
25,0.15386534005724073,-0.051288331578463714,1.0,,-0.05393365245450336,6.268707775092253e-12,11100.0
3,-91.53252349638089,-19.0,0.9719193055794241,,0.1190844891470769,203.1828331725573,11100.0
4,-74.98056257311056,-15.0,0.9643884778850477,,-0.025634208599788287,1.2860823517257813e-11,11100.0
5,-72.46345449958747,-14.0,0.9879280505482075,,-0.020651023181240832,6.444622613344109e-12,11100.0
6,-69.59617297472906,-14.0,1.0189089366580413,,-0.020241503091451406,6.160405519040069e-12,11100.0
7,0.7264413966081946,29.709208108816156,1.0,,-0.05393499903177637,0.8803066675953255,11100.0
8,-86.65680897418869,-18.0,0.9812259741379935,,-0.04945944837391435,86.65680897418869,11100.0
9,-178.23081231330994,-36.0,0.9710299864712573,,0.03547056593934273,168.65246735757646,11100.0
1,45.97196774551156,-125.83342857129492,1.0,,0.0,8.100187187665142e-13,11400.0
10,-101.67186606474712,-23.0,1.004974794933463,,0.01778687245891781,212.1516055974184,11400.0
11,0.0,0.0,0.9905766022544262,,0.1317083881377964,247.91426779801844,11400.0
12,0.0,0.0,0.9896223540737586,,0.12069236985655092,222.01794325808368,11400.0
13,66.83123908664462,22.392413537364625,1.0,,0.16456996139870608,1.0231815394945443e-12,11400.0
14,-93.99529824522712,47.95769739316447,1.0,,0.20712096232941637,1.7053025658242404e-13,11400.0
15,112.61579395778205,39.12969404302072,1.0,,0.4056192460541007,2.000888343900442e-11,11400.0
16,143.21309216863216,13.666629962869646,1.0,,0.31599924460305795,1.8474111129762605e-12,11400.0
17,0.0,0.0,0.9998651961201862,,0.3876384123765024,8.100187187665142e-13,11400.0
18,-21.692399111314984,3.1654423072030173,1.0,,0.41462027625992776,2.3021584638627246e-12,11400.0
19,-91.71886614424524,-18.0,0.9964309848973283,,0.27233528560812725,6.110667527536862e-13,11400.0
2,-32.18731874426663,42.368243002667086,1.0,,-0.0010657756971593506,1.396838200662387e-11,11400.0
20,-66.59238475877251,-13.0,0.9980415333653976,,0.25275393856702816,8.846257060213247e-13,11400.0
21,294.0,-52.67377050099367,1.0,,0.44193678544875525,2.7711166694643907e-13,11400.0
22,150.0,-29.525564188677244,1.0,,0.48314939662733936,4.973799150320701e-14,11400.0
23,200.0,-6.516033423069167,1.0,,0.2493171111890634,6.075140390748857e-13,11400.0
24,0.0,0.0,0.9748564785583634,,0.2978014859641301,203.62152446285393,11400.0
25,0.15058172381729645,-0.050193797687065285,1.0,,-0.056417310440512215,4.336364600732168e-12,11400.0
3,-91.87008699628768,-19.0,0.9719645572709836,,0.11691044200945097,202.61172345729136,11400.0
4,-75.5135744714856,-15.0,0.9642974806917033,,-0.027169485724207087,1.2221335055073723e-11,11400.0
5,-72.45781201064823,-14.0,0.9879379818336625,,-0.021469153910255254,6.274092356761685e-12,11400.0
6,-69.44676192883716,-14.0,1.0190253687246213,,-0.021603237079845794,5.357492227631155e-12,11400.0
7,0.5164277715742855,29.81939520407395,1.0,,-0.056418628280695854,0.6670094292397113,11400.0
8,-86.87398002673973,-18.0,0.9811931579060671,,-0.051791994536732354,86.87398002673973,11400.0
9,-178.44077088184414,-36.0,0.9710236609589097,,0.0332541592690157,168.26753766531016,11400.0
1,47.447961259983344,-126.4676736714124,1.0,,0.0,8.384404281969182e-13,11700.0
10,-102.13390298772666,-23.0,1.0049349009422746,,0.01698159550942277,211.7037809337628,11700.0
11,0.0,0.0,0.9905659388348493,,0.13072255965261226,247.74394899074312,11700.0
12,0.0,0.0,0.9896107478366634,,0.11969823462507057,221.82960025402866,11700.0
13,66.58958119998792,22.457679560199345,1.0,,0.16351697251361808,8.668621376273222e-13,11700.0
14,-93.79948172844769,47.9303608825024,1.0,,0.2061195751139393,4.547473508864641e-13,11700.0
15,112.82738347251421,39.0738830986411,1.0,,0.4046758573875049,1.972466634470038e-11,11700.0
16,142.82821062575195,13.724939420184448,1.0,,0.3149048946908117,4.831690603168681e-13,11700.0
17,0.0,0.0,0.9998637129556264,,0.38658524740498745,6.252776074688882e-13,11700.0
18,-21.782379262613233,3.1974967872856466,1.0,,0.4135859670165952,9.663381206337363e-13,11700.0
19,-92.01551785118765,-18.0,0.9964269106582787,,0.2712194560057775,4.263256414560601e-14,11700.0
2,-32.07575955861044,42.64339495197324,1.0,,-0.001077972130813577,9.324097050011915e-12,11700.0
20,-66.47632971501295,-13.0,0.9980414316260753,,0.251678799009403,4.618527782440651e-13,11700.0
21,294.0,-52.678688938920544,1.0,,0.4409316508436835,9.237055564881302e-14,11700.0
22,150.0,-29.522497199167056,1.0,,0.4821254113485102,2.3447910280083306e-13,11700.0
23,200.0,-6.5142099477371715,1.0,,0.24825155955448872,1.8829382497642655e-13,11700.0
24,0.0,0.0,0.9748693902365766,,0.29692360197616724,203.50232625068054,11700.0
25,0.1260652320814405,-0.042021666754419804,1.0,,-0.057163106201579876,2.6501301153558643e-12,11700.0
3,-91.88734606624396,-19.0,0.971957704554327,,0.11614109276174518,202.49372302548178,11700.0
4,-75.82802591522201,-15.0,0.9642116421269753,,-0.027927486042153754,1.2136069926782511e-11,11700.0
5,-72.39418531594141,-14.0,0.987930000189922,,-0.021837791042105183,6.160405519040069e-12,11700.0
6,-69.33600117345556,-14.0,1.0190528375047792,,-0.022250445136331246,5.5564441936439835e-12,11700.0
7,0.6601895857008486,29.80802258112909,1.0,,-0.05716420948178101,0.7862547714231896,11700.0
8,-86.87328475056015,-18.0,0.9811755388561942,,-0.05261217244937039,86.87328475056015,11700.0
9,-179.08445660359888,-36.0,0.9709656761255371,,0.03221994559992916,168.48364773144155,11700.0
1,49.02360418923644,-126.98569700024586,1.0,,0.0,8.384404281969182e-13,12000.0
10,-102.60660499587435,-23.0,1.0048545289796773,,0.016090272532430443,211.80369113640592,12000.0
11,0.0,0.0,0.9905501228158514,,0.12988894609784,247.75005423329492,12000.0
12,0.0,0.0,0.9895814575846524,,0.11893220372854557,221.9905766058768,12000.0
13,66.97240294034572,22.517971732608387,1.0,,0.16280567597215231,9.237055564881302e-13,12000.0
14,-94.25531907328207,48.02788274674111,1.0,,0.20517827338034722,1.1368683772161603e-13,12000.0
15,112.19657294239971,39.08179338012501,1.0,,0.4036394411641978,1.9042545318370685e-11,12000.0
16,142.8002456417151,13.679966253023803,1.0,,0.31404564600725104,1.9895196601282805e-13,12000.0
17,0.0,0.0,0.9998649463112264,,0.3856932746424025,2.5579538487363607e-13,12000.0
18,-21.55357164009058,3.147806501026154,1.0,,0.4126805020409678,9.379164112033322e-13,12000.0
19,-91.7286491258273,-18.0,0.9964360096609681,,0.270467314185057,5.684341886080801e-13,12000.0
2,-32.12117611254594,42.835668910658434,1.0,,-0.0010873310687093214,3.112177182629239e-12,12000.0
20,-66.27103946780252,-13.0,0.9980467237836514,,0.25096177779979145,4.263256414560601e-13,12000.0
21,294.0,-52.67210926558036,1.0,,0.43998353015235164,6.323830348264892e-13,12000.0
22,150.0,-29.525609720256213,1.0,,0.4811993232707502,1.4210854715202004e-14,12000.0
23,200.0,-6.527804280212003,1.0,,0.24753125238015672,1.2647660696529783e-12,12000.0
24,0.0,0.0,0.9748922311562661,,0.29598084445221173,203.33179766510037,12000.0
25,0.12440917547368797,-0.041469649914307745,1.0,,-0.058367120608617706,7.26367577197351e-12,12000.0
3,-92.05685085128552,-19.0,0.9719589931041248,,0.1153563065785114,202.32492203865738,12000.0
4,-75.39307203223672,-15.0,0.9642871475602325,,-0.028084759150800463,1.2100542789994506e-11,12000.0
5,-72.74728173760032,-14.0,0.9878473777828904,,-0.02243400571888076,6.266986929404084e-12,12000.0
6,-69.71916491435589,-14.0,1.0189556479674242,,-0.023112098928847833,5.3788085097039584e-12,12000.0
7,0.48079190408165573,29.912025193952477,1.0,,-0.05836820939557506,0.6052010343963924,12000.0
8,-86.93007634869195,-18.0,0.9811415397560379,,-0.05368623081319983,86.93007634869195,12000.0
9,-179.45255040236498,-36.0,0.9709483746830326,,0.03142786295013143,168.30122500250178,12000.0
1,51.0897454463003,-127.87004454064288,1.0,,0.0,8.384404281969182e-13,12300.0
10,-102.62495386824055,-23.0,1.0048386213650917,,0.015357575620224726,211.11076306651364,12300.0
11,0.0,0.0,0.9905590089643594,,0.12888317828539692,247.34180361541337,12300.0
12,0.0,0.0,0.9895927039704476,,0.11793692327373706,221.60772102921462,12300.0
13,66.65640890937033,22.491536272297772,1.0,,0.16170876849292637,1.0658141036401503e-12,12300.0
14,-94.169861526538,47.944449576517705,1.0,,0.20407766990800733,1.7053025658242404e-13,12300.0
15,112.36097332222917,38.96467580283524,1.0,,0.40248654792394056,1.8530954548623413e-11,12300.0
16,142.6809743842171,13.671819128261113,1.0,,0.3128205484891311,8.526512829121202e-13,12300.0
17,0.0,0.0,0.9998661110976911,,0.3844301910200738,9.379164112033322e-13,12300.0
18,-22.051891148640408,3.2077546958300314,1.0,,0.4113945217213633,4.831690603168681e-13,12300.0
19,-92.05841803784593,-18.0,0.9964305718489548,,0.2692196570860575,4.405364961712621e-13,12300.0
2,-32.38514631159187,43.35657771162537,1.0,,-0.001106445237443243,1.0905054637078138e-11,12300.0
20,-66.30649650484541,-13.0,0.9980448615092377,,0.24976047500229398,8.348877145181177e-13,12300.0
21,294.0,-52.67742619571989,1.0,,0.4387426049903288,5.471179065352771e-13,12300.0
22,150.0,-29.525941413896774,1.0,,0.47994971623408383,1.7763568394002505e-13,12300.0
23,200.0,-6.554251533936039,1.0,,0.24635906157509024,4.014566457044566e-13,12300.0
24,0.0,0.0,0.9749273718742295,,0.29495039525840516,203.10873050102455,12300.0
25,0.14626189277411517,-0.048753860229219716,1.0,,-0.059154472525806565,7.0122518902593356e-12,12300.0
3,-92.1051599545885,-19.0,0.9719740620981411,,0.11453573711747075,202.10413080259787,12300.0
4,-76.0081624838408,-15.0,0.964163029631328,,-0.028976924901572873,1.1780798558902461e-11,12300.0
5,-73.05053263522508,-14.0,0.9878025715507665,,-0.022928161021105266,5.9259264162392356e-12,12300.0
6,-69.53258473278986,-14.0,1.0190142408920067,,-0.02367634707490042,4.916955731459893e-12,12300.0
7,0.5555918404790461,29.92488768390282,1.0,,-0.059155752560301866,0.7018536708534308,12300.0
8,-87.04078648086158,-18.0,0.9811222750429853,,-0.05453287233801192,87.04078648086158,12300.0
9,-179.45090204501318,-36.0,0.9709243182803601,,0.03049626770886392,168.19320997061868,12300.0
1,51.951081752977416,-128.37022006143388,1.0,,0.0,8.384404281969182e-13,12600.0
10,-102.25530015782002,-23.0,1.0048465202160484,,0.014896001815100625,210.343249768666,12600.0
11,0.0,0.0,0.9905697093740241,,0.1282138904428709,247.1379926987699,12600.0
12,0.0,0.0,0.989604368125019,,0.11729340855220328,221.4637279504039,12600.0
13,67.06764945918295,22.37804553645988,1.0,,0.16109165059998426,7.531752999057062e-13,12600.0
14,-94.16935544123886,47.859791844797094,1.0,,0.2032753184004642,3.410605131648481e-13,12600.0
15,112.21427515846881,38.896384551866646,1.0,,0.40149983994386695,1.8957280190079473e-11,12600.0
16,142.5332002504552,13.635756569081586,1.0,,0.31189159936200916,3.694822225952521e-13,12600.0
17,0.0,0.0,0.9998680585949653,,0.3834429514956234,0.0,12600.0
18,-22.353156781909604,3.228411120004079,1.0,,0.4103765355893619,5.684341886080801e-13,12600.0
19,-92.0750515472221,-18.0,0.9964288716167362,,0.2683084229126195,2.7000623958883807e-13,12600.0
2,-32.527987935027426,43.54686505521533,1.0,,-0.0011151559316863759,8.142819751810748e-12,12600.0
20,-66.67712128735619,-13.0,0.9980411726366406,,0.24886780300834188,5.968558980384842e-13,12600.0
21,294.0,-52.67771976173712,1.0,,0.4377363881447523,1.4210854715202004e-13,12600.0
22,150.0,-29.528438885575767,1.0,,0.47895095836664686,3.623767952376511e-13,12600.0
23,200.0,-6.583244666155373,1.0,,0.2455166860047705,4.831690603168681e-13,12600.0
24,0.0,0.0,0.9749567148898757,,0.29406583129825054,202.92262750027203,12600.0
25,0.08955745240102761,-0.029852445146959207,1.0,,-0.06030541034579971,4.2100489761054405e-12,12600.0
3,-92.2344537334036,-19.0,0.9719867540421613,,0.11382627691766423,201.91992460078768,12600.0
4,-75.79057599225696,-15.0,0.9642066419759987,,-0.029220515558780885,1.1780798558902461e-11,12600.0
5,-72.63841228920532,-14.0,0.9878623629885077,,-0.02297255543840352,6.0538241086760536e-12,12600.0
6,-69.81844886793449,-14.0,1.018990541047578,,-0.024144049515514715,4.789058039023075e-12,12600.0
7,0.40707067865383806,30.020520313742395,1.0,,-0.06030619412232342,0.49662810766140253,12600.0
8,-87.30142630931189,-18.0,0.9810861731264471,,-0.0555366789274536,87.30142630931189,12600.0
9,-179.77247316683875,-36.0,0.9709239515104734,,0.0297941910744414,168.12987511669405,12600.0
1,53.28830586821897,-128.73420466874927,1.0,,0.0,8.100187187665142e-13,12900.0
10,-102.79893141524346,-23.0,1.0047708919908143,,0.013994191755303023,210.3448470335399,12900.0
11,0.0,0.0,0.9905532528826853,,0.1273115057256748,247.02388559624342,12900.0
12,0.0,0.0,0.9895851285186668,,0.11637736324972775,221.3189686643027,12900.0
13,66.46590909702269,22.5251568014566,1.0,,0.16007670799234425,1.3926637620897964e-12,12900.0
14,-94.35682250264031,47.964724944607624,1.0,,0.20242117874481705,0.0,12900.0
15,111.80525545642658,38.96961229234613,1.0,,0.4007687531670399,1.878674993349705e-11,12900.0
16,142.69611207314324,13.701850698993077,1.0,,0.31115921357069265,3.126388037344441e-13,12900.0
17,0.0,0.0,0.9998649795689752,,0.3828053545476043,2.8421709430404007e-13,12900.0
18,-21.60859951096961,3.1556210096274375,1.0,,0.409791348912954,2.5579538487363607e-13,12900.0
19,-92.00496841877685,-18.0,0.9964277128263082,,0.2675278704210238,2.2737367544323206e-13,12900.0
2,-32.08962124694243,43.61883412501838,1.0,,-0.0011207969803379075,3.268496584496461e-13,12900.0
20,-66.71897721878672,-13.0,0.9980399542221127,,0.24803173011348117,4.156675004196586e-13,12900.0
21,294.0,-52.67292252474857,1.0,,0.43710053775157415,1.1368683772161603e-13,12900.0
22,150.0,-29.525470272493322,1.0,,0.47831439835728523,2.5579538487363607e-13,12900.0
23,200.0,-6.528390568522141,1.0,,0.24465498700059318,3.659295089164516e-13,12900.0
24,0.0,0.0,0.9749507511011467,,0.2933502936622389,202.89451538596586,12900.0
25,0.11654970216496077,-0.03884983467856787,1.0,,-0.061094420892198346,3.452793606584237e-14,12900.0
3,-92.42755629620561,-19.0,0.9719623581602527,,0.11313078346983958,201.89206252317294,12900.0
4,-75.92169676565358,-15.0,0.9641653623770529,,-0.02974377468107028,1.1745271422114456e-11,12900.0
5,-73.02579498892624,-14.0,0.9877771426337921,,-0.023588897196009765,6.0182969718880486e-12,12900.0
6,-69.99615671801749,-14.0,1.0189369384862976,,-0.02495525618617409,5.4427573559223674e-12,12900.0
7,0.48892492475108895,30.053108386973964,1.0,,-0.06109544089571954,0.6054745872890555,12900.0
8,-87.38774758457237,-18.0,0.9810539249419196,,-0.056389585379445266,87.38774758457237,12900.0
9,-179.86853146170026,-36.0,0.9708876087801089,,0.0289771610057481,167.89359291086475,12900.0
1,57.63744046375581,-130.72761342984847,1.0,,0.0,8.384404281969182e-13,13200.0
10,-103.08774881301495,-23.0,1.0047412316068787,,0.012050291495293424,208.74636959945795,13200.0
11,0.0,0.0,0.990594921677304,,0.12471544559961482,245.891143766282,13200.0
12,0.0,0.0,0.9896296599240876,,0.11386363153014814,220.37770160388095,13200.0
13,65.66690277232678,22.392471809404004,1.0,,0.1572960498706588,8.526512829121202e-13,13200.0
14,-94.5892437227655,47.777296665424814,1.0,,0.1995036967152485,1.7053025658242404e-13,13200.0
15,111.44572870814858,38.69999679899703,1.0,,0.39751680101447046,1.7621459846850485e-11,13200.0
16,142.83982951359545,13.584049211378378,1.0,,0.30802913049583763,1.7337242752546445e-12,13200.0
17,0.0,0.0,0.9998709088286389,,0.3794961456640202,2.1316282072803006e-12,13200.0
18,-22.687311731404833,3.242663187546695,1.0,,0.40638620756256755,6.252776074688882e-13,13200.0
19,-92.67964530630452,-18.0,0.9964202442476787,,0.26441060961854984,1.4495071809506044e-12,13200.0
2,-32.80107464842813,44.560938977851315,1.0,,-0.001159973622030535,8.379075211450981e-12,13200.0
20,-66.54957018647954,-13.0,0.9980399506529664,,0.2450601810971291,3.197442310920451e-13,13200.0
21,294.0,-52.67642702647308,1.0,,0.43375049483495437,1.9895196601282805e-13,13200.0
22,150.0,-29.532485719289078,1.0,,0.47498041903929245,4.263256414560601e-14,13200.0
23,200.0,-6.641762352731938,1.0,,0.24174437162882037,4.405364961712621e-13,13200.0
24,0.0,0.0,0.975061472337614,,0.29046192305410634,202.2318143704032,13200.0
25,0.13845947653569216,-0.04615306563572796,1.0,,-0.0634574369392519,4.378275519911767e-12,13200.0
3,-92.73964278020962,-19.0,0.9720237666897933,,0.11086969480802737,201.23612138362924,13200.0
4,-76.03840636444667,-15.0,0.9641598014869369,,-0.031047461619531976,1.1155520951433573e-11,13200.0
5,-72.95184820688168,-14.0,0.98777848391725,,-0.024511644981948674,5.8477667153056245e-12,13200.0
6,-70.00986760046032,-14.0,1.0190068290570262,,-0.02659320339496355,4.995115432393504e-12,13200.0
7,0.30475896033613736,30.11649827924603,1.0,,-0.0634586486896595,0.44321838094135346,13200.0
8,-87.38520131909738,-18.0,0.9810463923200973,,-0.05864262109856689,87.38520131909738,13200.0
9,-180.05444400304884,-36.0,0.9709011255520907,,0.026707802849918166,167.2640840033155,13200.0
1,59.56802625527342,-131.59590234628774,1.0,,0.0,8.100187187665142e-13,13500.0
